name,brand,category,price,ingredients
Glow Philtre,Kypris,masks-1,105.00,"
        aqua/water/eau, lactobacillus/punica granatum fruit ferment extract, glycerin, hydrolyzed fucus vesiculosus protein, coconut alkanes, c10-16 alkyl glucoside*, leuconostoc/ radish root ferment filtrate, xylitylglucoside, sclerotium gum, tremella fuciformis sporocarp extract, anhydroxylitol, sodium pca, ahnfeltia concinna extract, xylitol, ceramide 3, plankton extract, helianthus annuus (sunflower) seed oil, eryngium maritimum callus culture filtrate, citrus aurantium dulcis (orange) oil, coco-caprylate/caprate, citrus aurantium amara (bitter orange) flower oil, tocopherol, citric acid, sodium hyaluronate, limonene, linalool, citral c10-16 alkyl glucoside derived exclusively from moringa oleifera (moringa) seed oil inci pending"
Cacao Antioxidant Mask,Josh Rosebrook,masks-1,65.00," vitamin infused water, *cacao, *witch hazel, *vinegar, *almond oil, †marula oil, *baobab oil, *grape seed oil, *avocado oil, *jojoba oil, *sunflower oil, *evening primrose oil, *vegetable glycerin, *rose petal, *turmeric, *goji berry, *dandelion, *eyebright, *rosemary leaf, *ashwa- gandha, *sage, *beetroot, *alfalfa, *black cohosh, *raspberry leaf, *elderberry, *chickweed, *calendula, *rose *hip, *hawthorn berry, *ginko, *cinnamon, *marshmallow root, *bladderwrack, *ginger, *milk thistle, *st. johns wort, *cats claw, *licorice, *lavender, *fenugreek, †orange essential oil, †lavender essential oil, †rosemary essential oil, †calendula essential oil. 
*certified organic, †organic"
Deep Forest Clay,Kypris,masks-1,105.00,"
        aqua/water/eau, montmorillonite, glycerin, glyceryl stearate se, microcrystalline cellulose, populus tremuloides bark extract, glyceryl caprylate, leuconostoc/radish root ferment filtrate, ahnfeltiopsis concinna extract, buddleja davidii extract, hibiscus sabdariffa flower extract, abies sibirica oil, helianthus annuus (sunflower) seed oil, ceramide np, pogostemon cablin leaf oil, maris sal (sea salt), thymus vulgaris (thyme) extract, squalane, camellia sinensis leaf powder, chamomilla recutita (matricaria) flower extract, simmondsia chinensis (jojoba) seed oil, vetiveria zizanoides root oil, citrus paradisi (grapefruit) fruit extract, citric acid, glycyrrhiza glabra (licorice) root extract, vigna aconitifolia seed extract, maltodextrin, phytosterols, asiaticoside, caprylic/capric triglyceride, lecithin, butyrospermumparkii (shea) butter, silica, limonene"
Mineral Cleansing Mask,African Botanics,masks-1,85.00," aqua (water), kaolin (african white clay), persea gratissima (avocado) oil, glycerin (vegetable), sclerocarya birrea (marula)** seed oil, methylpropanediol, caprylyl glycol, phenylpropanol, cetyl alcohol, myrothamus flabellifolius (resurrection) plant, glyceryl stearate, adansoania digitata (baobab)** seed oil, globularia cordifolia plant stem cells, xanthan gum, alpha tocopheryl (vitamin e), pelargonium graveolens roseum (cape rose geranium) oil, rosa damacena (rose) oil, magnesium aluminum silicate, copper sulphate, citrus reticulata (tangerine) peel oil, sodium phytate (phytic acid), benzyl alcohol, iron oxides, citral*, citronellol*, eugenol*, geraniol*, limonene*, linalool*, methyl eugenol*, neral* may contain ± [ci 77499] *constituents of 100% essential oils. **wild-harvested, unrefined and fair trade ingredients. 
"
Probiotic Exfoliation Mask,Marie Veronique,masks-1,50.00," Camellia Sinensis (Green Tea) Leaf Infusion, Butyrospermum Parkii (Shea) Nut Butter, Lactobacillus/Lemon Peel Ferment Extract, Sodium Salicylate, Xanthan Gum, Potato Flour, Cocos Nucifera (Coconut) Flour, Lactic Acid Extract, Probiotics, Cyamopsis Tetragonoloba (Guar) Gum, Citrus Aurantium (Neroli) Oil*, Citrus Sinensis (Orange) Peel Oil, Citrus Limon (Lemon) Oil*, Pelargonium Graveolens (Rose Geranium) Oil*
* essential oils"
Purifying Mask,Tata Harper,masks-1,72.00," hordeum vulgare leaf juice*, kaolin, propanediol, cetyl alcohol, glyceryl stearate se, magnesium aluminum silicate, cetearyl alcohol, glyceryl undecylenate, aqua/water/eau, glyceryl caprylate, opuntia ficus indica*, santalum spicatum (sandalwood) seed oil, alpha-glucan oligosaccharide, asteriscus graveolens flower/fruit/leaf/stem extract, salix alba (willow) bark extract, lactobacillus/punica granatum fruit ferment extract, bioflavonoids, papain, sodium phytate, brassica oleracea italica (broccoli) extract, sambucus nigra fruit extract, caprylic/capric triglyceride, olea europaea (olive) oil*, glycerin, alaria esculenta extract, octyldodecanol, arnica montana (arnica) extract*, borago officinalis (borage) leaf extract*, calendula officinalis (calendula) flower extract*, medicago sativa (alfalfa) extract*, spiraea ulmaria (meadowsweet) extract*, aloe barbadensis leaf juice*, jojoba esters, cetearyl glucoside, acacia senegal gum, xanthan gum, p-anisic acid,
alcohol, aroma**, trihydroxystearin, iron oxides (c.i. 77491), iron oxides (c.i. 77499), eugenol, limonene, linalool, citral
*ingredients from organic farming / ingrédients issus de l’agriculture biologique
** clinical grade essential oils blend / mélange d’huiles essentielles de qualité clinique
 Read More Read Less"
Brighten Wet Mask,Herbivore Botanicals,masks-1,48.00," Aloe Barbadensis (Organic Aloe) Leaf Gel, Hydroxyethyl Cellulose (plant derived), Glycerin, Carica Papaya (Organic Papaya) Fruit Extract, Pineapple Natural Melange, Ananas Comosus (Organic Pineapple) Fruit Extract, Brazilian Micronized Tourmaline Gemstone Powder, Oryza Sativa (Rice) Powder, Leucidal (Radish Root ferment)"
Copaiba Deep Cleanse AHA Mask,Pai,masks-1,60.00," copaiba: rich in beta-caryoplhyllene and regenerative omegas, this amazonian active fuels the body’s natural healing processes to prevent and clear the appearance of blemishes. 
pink pomelo: sensitive skin-friendly fruit ahas gently reveal new surface cells for an instantly brighter, smoother and healthier-looking complexion. 
kaolin - china clay, glycerin - vegetable glycerine, glyceryl stearate citrate - sustainable palm oil derived emulsifier, cetearyl alcohol - coconut derived emulsifier, aleurites, moluccana seed oil* - kukui oil, carapa guaianensis seed oil* - andiroba seed oil, citrus paradisi fruit extract*- grapefruit extract, acacia senegal gum - gum arabic, euterpe oleracea fruit oil* - açai fruit oil, carya ovata bark extract - hickory bark extract, copaifera officinalis resin* - copaiba resin, xantham gum - emulsion stabiliser, sodium levulinate - corn derived preservative, boswellia neglecta oil* - frankincense oil, glyceryl caprylate - coconut derived emulsifier, sodium anisate - basil derived preservative, litsea cubeba fruit oil* - may chang oil, tocopherol – natural vitamin e, lactic acid - ph stabiliser from sugar beet, citric acid - from sugar cane. 
naturally occurring in essential oils: citral*, d-limonene* 
*organically produced. 
contains nut oil. suitable for vegans. not tested on animals. Read More Read Less"
Rosehip BioRegenerate Rapid Radiance Mask,Pai,masks-1,60.00," rosehip co2 extract: rosehip’s high concentration of pro-vitamin a, carotenoids and omegas works to restore skin in need of regeneration. 
strawberry leaf: the energising effect of strawberry leaf extract illuminates skin, while refining texture so skin appears smoother and firmer. 
aqua - purified water, glycerin** - vegetable glycerine, helianthus annuus seed oil* - sunflower oil, rosa canina seed extract* - rosehip seed oil, ricinus communis seed oil*- castor oil, butyrospermum parkii butter* - shea butter, glyceryl stearate citrate - sustainable palm oil derived emulsifier, cetearyl alcohol - coconut derived emulsifier, prunus domestica seed oil* - plum seed oil, kaolin - china clay, fragaria vesca leaf extract - strawberry leaf extract, rosa canina fruit extract* - rosehip fruit oil, sodium anisate - basil derived preservative, acacia senegal gum - gum arabic, carya ovata bark extract - hickory bark extract, glyceryl caprylate - coconut derived emulsifier, xantham gum - emulsion stabiliser, tocopherol – natural vitamin e, sodium levulinate – corn, derived preservative, rosmarinus officinalis leaf extract* - rosemary extract, lactic acid - ph stabiliser from sugar beet. 
*certified by the soil association (organically produced 75% of product). 
**organic origin. 
contains nut oil. suitable for vegans. not tested on animals. Read More Read Less"
Rose Otto Propolis + Ultra Radiance Cream,Therapi Honey Skincare,masks-1,65.00," Aqua, Rosa Damascena Flower Water*, Prunus Armeniaca (Apricot) Kernel Oil*, Polyglyceryl-3 Poly Rice Branate, Simmondsia Chinensis (Jojoba) Seed Oil*, Rosa Canina (Rosehip) Fruit Oil*, Butyrospermum Parkii (Shea) Butter*, Cera Alba (Beeswax)*, Cocos Nucifera (Coconut) Oil*, Mel (Honey)*, Propolis Extract*, Helianthus Annuus (Sunflower) Seed Oil*, Rosa Damascena Flower Extract*, Pelargonium Graveolens (Rose Geranium) Flower Oil*, Aloe Barbadensis Leaf Juice Powder*, Lecithin*, Magnesium Sulfate, Gluconlactone, Sodium Benzoate, Calcium Gluconate, Aroma*, Citronellol+, Geraniol+, Eugenol+
* Organic + Naturally occurs in essential oils
Free from wheat and dairy. Vegetarian.
Never tested on animals."
UltraRepair Reconstructing Masque,EVOLVh,masks-1,16.00," water, brassicamidopropyl dimethylamine†, silk amino acids† (from sericin), dicapryl succinate†, elaeis guineensis (palm) kernel oil*, mangifera indica (mango) fruit extract*, lecithin*, helianthus annuus (sunflower) seed oil*, glycine soja (soybean) seed extract*, carthamus tinctorius (safflower) seed oil*, soy amino acids†, vitamin e from helianthus annuus (sunflower) seed oil*, viola tricolor (wild pansy) extract†, melilotus offincialis (sweet clover) extract‡, prunus armenica fruit (apricot) extract†, nasturtium officinale (nasturtium) extract†, prunus percisa nectarina fruit (nectarine) extract†, passiflora incarnata fruit (passion flower) extract†, hedera helix (ivy) extract†, symphytum officinale leaf extract‡, chamomilla recutita (matricaria)†, salix alba (willow) bark extract*, camellia oleifera leaf extract†, theobroma grandiflorum (cupuacu) seed butter‡, vitis vinifera (red grape) seed oil‡, parfumº, dehydroacetic acid*, benzyl alcohol * *ecocert certified ingredient †natural ingredient ‡plant derived/organically derived, °phthalate free/ifra standards compliant, complete parfum ingredients: grapefruit oil
 Read More Read Less"
Green Apple Peel Full Strength Exfoliating Mask,Juice Beauty,masks-1,48.00," Pyrus malus (apple) fruit juice*, aloe barbadensis leaf juice*, citrus medica limonum (lemon) juice*, glycolic acid, glycerin*, lactic acid, hydroxypropyl starch phosphate†, sodium hydroxide, xanthan gum†, salix alba (willow) bark extract, vitis vinifera (grape) seed extract, bakuchiol†, magnesium aspartate, zinc gluconate, copper gluconate, sodium phytate, vitis vinifera (grape) seed oil, ascorbyl palmitate (Vitamin C), ascorbic acid (Vitamin C), tocopherol†, phenylethyl alcohol†, caprylhydroxamic acid†, potassium sorbate, sclerotium gum†.                                                                                                                                                                                    *certified organic ingredient / ingrediént certifié bio † plant derived / origine végétale Read More Read Less"
Green Apple Peel Sensitive Exfoliating Mask,Juice Beauty,masks-1,42.00," pyrus malus (organic apple juice/jus de pomme bio)*, citrus medica limonum (organic lemon juice/jus de citron bio)*, aloe barbadensis (organic aloe juice/jus d’aloès bio)*, glycolic acid,  glycerin (organic/bio)*, sodium hydroxide, hydroxypropyl starch phosphate, lactic acid, ascorbic acid (vitamin c),  tocopherol (vitamin e), helianthus annuus (sunflower seed oil/huile de graines de tournesol), vitis vinifera (grape seed extract/extrait de pépins de raisin), caprylyl glycol†, lysolecithin, sclerotium gum, pullulan†, xanthan gum, caprylhydroxamic acid†, tetrasodium glutamate diacetate†, magnesium aspartate, copper gluconate, zinc gluconate.                                                                                                   
 *certified organic ingredient / ingrediént certifié bio
 † plant derived / origine végétal"
Clearing Mask,Indie Lee,masks-1,60.00,"
        water, bentonite clay, zinc oxide, colloidal sulfur, salicylic acid, glycolic acid, hyaluronic acid, seaweed, chamomile, camphor, saccharide isomerate, phenoxyethanol and ethylhexylglycerin (both derived from natural sources)."
Glow Getter Set,Tata Harper,masks-1,48.00," Resurfacing Mask: hordeum vulgare leaf juice*, salix alba (willow) bark extract, sclerotium gum, lactobacillus ferment, leuconostoc ferment filtrate, aqua/water/eau, maltooligosyl glucoside,  hydrolyzed opuntia ficus-indica flower extract, beta vulgaris/beet root extract/extrait de racine de betterave, arnica montana (arnica) extract*,borago officinalis (borage) leaf extract*, calendula officinalis (calendula) flower extract*, medicago sativa (alfalfa) extract*, spiraea ulmaria (meadowsweet) extract*, sambucus nigra fruit extract, olea europaea (olive) oil*, kaolin (white clay), hydrogenated starch hydrolysate, sodium phytate, hydrolyzed corn starch, ci77491 (red iron oxide), alcohol, aroma**
Regenerating Cleanser: hordeum vulgare leaf juice*, cetearyl alcohol, cetearyl olivate, helianthus annuus (sunflower) seed oil*, propanediol, prunus armeniaca (apricot) seed powder, sorbitan olivate, aqua/water/eau, lactobacillus ferment, lactobacillus/punica granatum fruit ferment extract, leuconostoc ferment filtrate, sambucus nigra fruit extract, salix alba (willow) bark extract, arnica montana (arnica) extract*, borago officinalis (borage) leaf extract*, calendula officinalis (calendula) flower extract*, medicago sativa (alfalfa) extract*, spiraea ulmaria (meadowsweet) extract*, coco-glucoside, cetearyl glucoside, olea europaea (olive) oil*, kaolin (white clay), sclerotium gum, cetyl palmitate, sorbitan palmitate, sodium phytate, ci77491 (red iron oxide), aroma**, alcohol, citral, limonene, linalool
*ingredients from organic farming / ingrédients issus de l’agriculture biologique
** clinical grade essential oils blend / mélange d’huiles essentielles de qualité clinique
 Read More Read Less"
